Job Title,Job URL,Company Name,Company URL,Exp,Salary,Location,Skills,Posted
Data Scientist - IBM Client Engineering Team,https://www.naukri.com/job-listings-data-scientist-ibm-client-engineering-team-ibm-india-pvt-limited-mumbai-10-to-15-years-240122905908?src=jobsearchDesk&sid=1643778307316381_36&xp=11&px=37,IBM,https://www.naukri.com/ibm-jobs-careers-16987,10-15 Yrs,Not disclosed,Mumbai,Automation|Analytical|Consulting|Machine learning|Healthcare|Presales|Business solutions|Business continuity,8 Days Ago
Software Engineer,https://www.naukri.com/job-listings-software-engineer-snaphunt-delhi-ncr-0-to-5-years-271221007019?src=jobsearchDesk&sid=1643778307316381_36&xp=12&px=37,Snaphunt,https://www.naukri.com/snaphunt-jobs-careers-5212122,0-5 Yrs,"2,50,000 - 5,00,000 PA.",Delhi / NCR,IT Skills|Java|Software Development|C|Algorithms|Front End|Data Structures|Javascript,1 Day Ago
Devops Engineer,https://www.naukri.com/job-listings-devops-engineer-firstprinciples-bangalore-bengaluru-0-to-2-years-270122010096?src=jobsearchDesk&sid=1643778307316381_36&xp=13&px=37,FirstPrinciples,https://www.naukri.com/kyari-consulting-jobs-careers-2860138,0-2 Yrs,Not disclosed,Remote,Linux|Docker|Devops|Containerization|GCP|Go|AWS|Machine Learning,5 Days Ago
Junior AI / ML Engineer,https://www.naukri.com/job-listings-junior-ai-ml-engineer-amrusup-technologies-private-limited-pune-0-to-3-years-260122002377?src=jobsearchDesk&sid=1643778307316381_36&xp=14&px=37,AMRUSUP TECHNOLOGIES PRIVATE LIMITED,https://www.naukri.com/amrusup-technologies-jobs-careers-6447238,0-3 Yrs,"2,00,000 - 4,00,000 PA.",Pune,Machine Learning|Database|Python|Tensorflow|Java|Power Bi|Mongo|Github,6 Days Ago
Freshers (CS and IS) For Software Engineer,https://www.naukri.com/job-listings-freshers-cs-and-is-for-software-engineer-aissel-technologies-pvt-ltd-hubli-0-to-2-years-180719001608?src=jobsearchDesk&sid=1643778307316381_36&xp=15&px=37,Aissel Technologies Pvt Ltd.,https://www.naukri.com/aissel-technologies-jobs-careers-2539632,0-2 Yrs,Not disclosed,Hubli,Software Development Life cycle|CSS 3|communication|PHP|HTML 5|Written|Agile Methodologies|bootstrap,6 Days Ago
Data Scientist,https://www.naukri.com/job-listings-data-scientist-rpa-labs-bangalore-bengaluru-0-to-2-years-060122004096?src=jobsearchDesk&sid=1643778307316381_36&xp=16&px=37,RPA Labs,https://www.naukri.com/rpa-labs-jobs-careers-6580984,0-2 Yrs,"3,00,000 - 4,00,000 PA.",Bangalore/Bengaluru,Data Science|Natural Language Processing|Python|NLP|Algorithms|Artificial Intelligence|Data Structures|Data Analysis,
Data Scientist,https://www.naukri.com/job-listings-data-scientist-qdegrees-services-pvt-ltd-jaipur-0-to-2-years-130122004224?src=jobsearchDesk&sid=1643778307316381_36&xp=17&px=37,Qdegrees Services Pvt. Ltd.,https://www.naukri.com/qdegrees-services-jobs-careers-1500854,0-2 Yrs,Not disclosed,Jaipur,Machine Learning|NLP|IT Skills|Chatbot Development|Deep Learning|Python,
Urgent Opening For Senior/Lead Deep Learning Engineer at Ignitarium,https://www.naukri.com/job-listings-urgent-opening-for-senior-lead-deep-learning-engineer-at-ignitarium-ignitarium-technology-solutions-private-limited-kochi-cochin-bangalore-bengaluru-3-to-8-years-170122002753?src=jobsearchDesk&sid=1643778307316381_36&xp=18&px=37,Ignitarium Technology Solutions Private Limited,https://www.naukri.com/ignitarium-technology-solutions-jobs-careers-3376392,3-8 Yrs,"10,00,000 - 20,00,000 PA.","Kochi/Cochin, Bangalore/Bengaluru",Neural Networks|Computer Vision|Python|CNN|CUDA|analytical|LSTM|C,15 Days Ago
"Software Developers / Coders - AI, ML and Data Scientist",https://www.naukri.com/job-listings-software-developers-coders-ai-ml-and-data-scientist-niya-logistics-aviation-skill-development-technology-private-limited-bangalore-bengaluru-1-to-3-years-290122000330?src=jobsearchDesk&sid=1643778307316381_36&xp=19&px=37,NIYA LOGISTICS & AVIATION SKILL DEVELOPMENT TECHNOLOGY PRIVATE LIMITED,https://www.naukri.com/niya-logistics-aviation-skill-development-technology-jobs-careers-1268130,1-3 Yrs,"2,00,000 - 4,00,000 PA.",Bangalore/Bengaluru,Data Science|Java|Software Development|Software Services|Artificial Intelligence|Software Testing|.Net|Machine Learning,4 Days Ago
Data Engineering Application Developer,https://www.naukri.com/job-listings-data-engineering-application-developer-accenture-solutions-pvt-ltd-gurgaon-gurugram-4-to-6-years-271221905059?src=jobsearchDesk&sid=1643778307316381_36&xp=20&px=37,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,4-6 Yrs,Not disclosed,Gurgaon/Gurugram,Data Engineering|Apache Kafka|Machine Learning|Pandas|Kafka|Hive|Airflow|Spark,1 Day Ago
Brand Technical Specialist - Data Science & Data Governance,https://www.naukri.com/job-listings-brand-technical-specialist-data-science-data-governance-ibm-india-pvt-limited-mumbai-10-to-15-years-310122902473?src=jobsearchDesk&sid=1643778307316381_37&xp=1&px=38,IBM,https://www.naukri.com/ibm-jobs-careers-16987,10-15 Yrs,Not disclosed,Mumbai,IT Skills|Software Development|Data Science|Machine Learning|Artificial Intelligence|Cloud|Project development|Master data management,1 Day Ago
Brand Technical Specialist - Hybrid Data Management,https://www.naukri.com/job-listings-brand-technical-specialist-hybrid-data-management-ibm-india-pvt-limited-mumbai-10-to-15-years-310122902427?src=jobsearchDesk&sid=1643778307316381_37&xp=2&px=38,IBM,https://www.naukri.com/ibm-jobs-careers-16987,10-15 Yrs,Not disclosed,Mumbai,IT Skills|Software Development|Data Science|Machine Learning|Artificial Intelligence|Data management|data governance|Data analytics,1 Day Ago
Data Engineering Application Developer,https://www.naukri.com/job-listings-data-engineering-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-280122909546?src=jobsearchDesk&sid=1643778307316381_37&xp=3&px=38,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Java|Python|Machine Learning|Cloud|Oracle|Big Data|Unix,4 Days Ago
Fresher/Experienced Full Stack Engineer For AI/ML Company,https://www.naukri.com/job-listings-fresher-experienced-full-stack-engineer-for-ai-ml-company-corp-placements-bangalore-bengaluru-0-to-5-years-241221002783?src=jobsearchDesk&sid=1643778307316381_37&xp=4&px=38,Corp Placements,https://www.naukri.com/corp-placements-jobs-careers-143814,0-5 Yrs,"5,00,000 - 14,00,000 PA.",Bangalore/Bengaluru,github|Artificial Intelligence|Machine Learning|coding|IT Skills|Front End,6 Days Ago
Intern,https://www.naukri.com/job-listings-intern-ibm-india-pvt-limited-bangalore-bengaluru-0-to-1-years-240122905876?src=jobsearchDesk&sid=1643778307316381_37&xp=5&px=38,IBM,https://www.naukri.com/ibm-jobs-careers-16987,0-1 Yrs,Not disclosed,Bangalore/Bengaluru,oral communication|Jupyter|analytics|Selenium|Spark|machine learning|Docker|Business Intelligence,8 Days Ago
Senior Data Engineer,https://www.naukri.com/job-listings-senior-data-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-8-to-10-years-170122907424?src=jobsearchDesk&sid=1643778307316381_37&xp=6&px=38,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,8-10 Yrs,Not disclosed,Bangalore/Bengaluru,Azure analytics|Power BI|Azure DevOps|Azure Data Factory|C#|Azure Data Lake|Dax|Visual Studio,15 Days Ago
Big Data Analysis Tool and Techniques Application Developer,https://www.naukri.com/job-listings-big-data-analysis-tool-and-techniques-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-4-to-6-years-010222908481?src=jobsearchDesk&sid=1643778307316381_37&xp=7&px=38,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,4-6 Yrs,Not disclosed,Bangalore/Bengaluru,Big Data Analysis|Big Data|Scala Programming|Machine Learning|Hadoop|hive frameworks|communication|Spark Scala,1 Day Ago
"Data Science (ML, AI Python) Intern - DataTrained",https://www.naukri.com/job-listings-data-science-ml-ai-python-intern-datatrained-data-trained-education-bangalore-bengaluru-0-to-1-years-291220007949?src=jobsearchDesk&sid=1643778307316381_37&xp=8&px=38,Data Trained Education,https://www.naukri.com/data-trained-education-jobs-careers-5691152,0-1 Yrs,Not disclosed,Remote,Machine Learning|Deep Learning|Python|Data Science|R|Tableau,26 Days Ago
"Junior Data Engineer_Python, data Warehousing | 0-1 yrs |Pune",https://www.naukri.com/job-listings-junior-data-engineer-python-data-warehousing-0-1-yrs-pune-springer-nature-technology-and-publishingsolutions-private-limited-pune-0-to-1-years-210122004638?src=jobsearchDesk&sid=1643778307316381_37&xp=9&px=38,Springer Nature Technology and PublishingSOLUTIONS PRIVATE LIMITED,https://www.naukri.com/springer-nature-technology-and-publishingsolutions-jobs-careers-144412,0-1 Yrs,Not disclosed,Pune(Hadapsar),Data Engineering|Data Warehousing|Python|Tensorflow|Data Science|Artificial Intelligence|Graph Databases|Spark,11 Days Ago
Big Data Developer,https://www.naukri.com/job-listings-big-data-developer-mphasis-limited-hyderabad-secunderabad-bangalore-bengaluru-7-to-12-years-270122901211?src=jobsearchDesk&sid=1643778307316381_37&xp=10&px=38,Mphasis,https://www.naukri.com/mphasis-jobs-careers-59814,7-12 Yrs,Not disclosed,"Hyderabad/Secunderabad, Bangalore/Bengaluru",OOPS|Hadoop|Python|CI / CD|analytical|big data|PySpark|HDFS,5 Days Ago
Lead AI/ML monitoring specialist,https://www.naukri.com/job-listings-lead-ai-ml-monitoring-specialist-wells-fargo-international-solutions-private-ltd-bangalore-bengaluru-6-to-8-years-310122908395?src=jobsearchDesk&sid=1643778307316381_37&xp=11&px=38,Wells Fargo,https://www.naukri.com/wells-fargo-jobs-careers-891958,6-8 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Java|Python|Data Science|Machine Learning|Artificial Intelligence|Performance Testing|Finance,1 Day Ago
Senior ML Engineer,https://www.naukri.com/job-listings-senior-ml-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-8-to-13-years-230122901255?src=jobsearchDesk&sid=1643778307316381_37&xp=12&px=38,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,DevOPs- CI/CD|ML|Tensorflow|ML Engineering|Azure|Artificial Intelligence|Hadoop|Machine Learning,9 Days Ago
Senior Software Engineer,https://www.naukri.com/job-listings-senior-software-engineer-dell-international-services-indiaprivate-limited-chennai-5-to-8-years-310122907239?src=jobsearchDesk&sid=1643778307316381_37&xp=13&px=38,Dell International Services IndiaPrivate Limited,https://www.naukri.com/dell-jobs-careers-27614,5-8 Yrs,Not disclosed,Chennai,customer deployment|GNU debugger|Linux Kernel|git|CI / CD|Jenkins|Debugging|Linux,1 Day Ago
Data Scientist -  with Kimberly- Clark (Product Based),https://www.naukri.com/job-listings-data-scientist-with-kimberly-clark-product-based-allegis-services-india-pvt-ltd-bangalore-bengaluru-5-to-10-years-050122010398?src=jobsearchDesk&sid=1643778307316381_37&xp=14&px=38,Allegis Services India Pvt. Ltd.,https://www.naukri.com/allegis-services-india-jobs-careers-10698,5-10 Yrs,"20,00,000 - 35,00,000 PA.",Bangalore/Bengaluru,IT Skills|Java|Python|Testing|Data Science|Machine Learning|Cloud|Tensorflow,1 Day Ago
Big4 is hiring For Data Scientist,https://www.naukri.com/job-listings-big4-is-hiring-for-data-scientist-live-connections-placements-private-limited-gurgaon-gurugram-bangalore-bengaluru-3-to-8-years-310122009738?src=jobsearchDesk&sid=1643778307316381_37&xp=15&px=38,LIVE CONNECTIONS PLACEMENTS PRIVATE LIMITED,https://www.naukri.com/live-connections-placements-jobs-careers-22904,3-8 Yrs,"7,00,000 - 17,00,000 PA.","Gurgaon/Gurugram, Bangalore/Bengaluru",Artificial Intelligence|Machine Learning|Python|AI|Data science|ML|predictive analytics|Go,
Software Development Engineer III - Data Sciences,https://www.naukri.com/job-listings-software-development-engineer-iii-data-sciences-flipkart-internet-private-limited-bengaluru-bangalore-5-to-8-years-240122901757?src=jobsearchDesk&sid=1643778307316381_37&xp=16&px=38,Flipkart,https://www.naukri.com/flipkart-jobs-careers-796550,5-8 Yrs,Not disclosed,Bengaluru/Bangalore,Supply chain|Data analysis|Linux|Coding|MySQL|Machine learning|Mentor|Data structures,8 Days Ago
Software Development Engineer II - Data Sciences,https://www.naukri.com/job-listings-software-development-engineer-ii-data-sciences-flipkart-internet-private-limited-bengaluru-bangalore-4-to-6-years-240122901730?src=jobsearchDesk&sid=1643778307316381_37&xp=17&px=38,Flipkart,https://www.naukri.com/flipkart-jobs-careers-796550,4-6 Yrs,Not disclosed,Bengaluru/Bangalore,Supply chain|Data analysis|Software design|Software Development Engineer II|Coding|Machine learning|Data structures|Distribution system,8 Days Ago
Data Scientist - Architect,https://www.naukri.com/job-listings-data-scientist-architect-wipro-limited-kolkata-hyderabad-secunderabad-pune-chennai-bangalore-bengaluru-delhi-ncr-mumbai-all-areas-10-to-17-years-061221002166?src=jobsearchDesk&sid=1643778307316381_37&xp=18&px=38,Wipro,https://www.naukri.com/wipro-jobs-careers-53141,10-17 Yrs,Not disclosed,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",Data Science|Statistical Analysis|Python|big data|R Analytics|machine learning|Hadoop|R,11 Days Ago
Data Engineer,https://www.naukri.com/job-listings-data-engineer-dell-international-services-indiaprivate-limited-bangalore-bengaluru-8-to-12-years-250122910606?src=jobsearchDesk&sid=1643778307316381_37&xp=19&px=38,Dell International Services IndiaPrivate Limited,https://www.naukri.com/dell-jobs-careers-27614,8-12 Yrs,Not disclosed,Bangalore/Bengaluru,Hadoop|SQL Server|TeraData|C#|DIV|Vue.Js|Html5|Web Technologies,7 Days Ago
Data scientist,https://www.naukri.com/job-listings-data-scientist-ibm-india-pvt-limited-bengaluru-bangalore-4-to-7-years-250122907294?src=jobsearchDesk&sid=1643778307316381_37&xp=20&px=38,IBM,https://www.naukri.com/ibm-jobs-careers-16987,4-7 Yrs,Not disclosed,Bengaluru/Bangalore,IT Skills|Python|Software Development|Machine Learning|Training|Usage|github|Statistical analysis,7 Days Ago
Data Scientist: Advanced Analytics,https://www.naukri.com/job-listings-data-scientist-advanced-analytics-ibm-india-pvt-limited-bangalore-bengaluru-2-to-5-years-250122905020?src=jobsearchDesk&sid=1643778307316381_38&xp=1&px=39,IBM,https://www.naukri.com/ibm-jobs-careers-16987,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,Training|advanced analytics|Interpersonal skills|data science|Circuit designing|Consulting|Machine learning|Open source,7 Days Ago
Data Integration Engineer,https://www.naukri.com/job-listings-data-integration-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-3-to-6-years-250122501358?src=jobsearchDesk&sid=1643778307316381_38&xp=2&px=39,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,3-6 Yrs,Not disclosed,Bangalore/Bengaluru,Procurement|Data management|Machine learning|Schema|Agile|Healthcare|JIRA|Analytics,
Data Engineer,https://www.naukri.com/job-listings-data-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-5-to-10-years-200122910971?src=jobsearchDesk&sid=1643778307316381_38&xp=3&px=39,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,Scala|SQL|Python|Java|Azure|Power BI|Collibra|Architectural Patterns,12 Days Ago
Data Engineer,https://www.naukri.com/job-listings-data-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-5-to-10-years-200122904794?src=jobsearchDesk&sid=1643778307316381_38&xp=4&px=39,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,5-10 Yrs,Not disclosed,Bangalore/Bengaluru,CI/CD Pipelines|Azure|Python|Data Science|Java|R|SCALA|Spark,12 Days Ago
"Technical Lead, Data Engineer, Product, Tools Operations, gTech",https://www.naukri.com/job-listings-technical-lead-data-engineer-product-tools-operations-gtech-google-india-private-limited-gurgaon-gurugram-3-to-6-years-290122501061?src=jobsearchDesk&sid=1643778307316381_38&xp=5&px=39,Google,https://www.naukri.com/google-jobs-careers-463389,3-6 Yrs,Not disclosed,Gurgaon/Gurugram,machine learning|IT Skills|Computer science|C++|Performance management|Data processing|Troubleshooting|Analytics,
Data Scientist: Advanced Analytics,https://www.naukri.com/job-listings-data-scientist-advanced-analytics-ibm-india-pvt-limited-delhi-5-to-7-years-280122908546?src=jobsearchDesk&sid=1643778307316381_38&xp=6&px=39,IBM,https://www.naukri.com/ibm-jobs-careers-16987,5-7 Yrs,Not disclosed,Delhi,IT Skills|Data Science|Machine Learning|Training|advanced analytics|Interpersonal skills|Circuit designing|Focus,4 Days Ago
Urgent Requirement || Data Scientist || Noida,https://www.naukri.com/job-listings-urgent-requirement-data-scientist-noida-hcl-technologies-noida-delhi-ncr-3-to-8-years-010921007386?src=jobsearchDesk&sid=1643778307316381_38&xp=7&px=39,HCL,https://www.naukri.com/hcl-jobs-careers-318041,3-8 Yrs,Not disclosed,"Noida, Delhi / NCR",Deep Learning|CUDA toolkit|Torch|Theano|CuDNN|Python|Caffe|Image processing,11 Days Ago
ACN - Digital - Analytics - Human Resource - 09,https://www.naukri.com/job-listings-acn-digital-analytics-human-resource-09-accenture-solutions-pvt-ltd-bangalore-bengaluru-0-to-2-years-260122901460?src=jobsearchDesk&sid=1643778307316381_38&xp=8&px=39,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,0-2 Yrs,Not disclosed,Bangalore/Bengaluru,Text Mining|Machine Learning|Python|Data Mining|Power BI|Tableau|communication|Python analytics,6 Days Ago
Assistant Professor - Computer Science / Information Science,https://www.naukri.com/job-listings-assistant-professor-computer-science-information-science-reputed-engineering-college-in-bengaluru-bannerghatta-road-karnataka-bangalore-bengaluru-0-to-5-years-200122001935?src=jobsearchDesk&sid=1643778307316381_38&xp=9&px=39,Reputed Engineering College in Bengaluru ( Bannerghatta Road ) - Karnataka,https://www.naukri.com/harish-k-l-jobs-careers-4158064,0-5 Yrs,"2,25,000 - 6,00,000 PA.",Bangalore/Bengaluru(Bannerghatta Road),Teaching|Computer Science|Assistant Professor|Professor|Date Science|Associate Professor|Artificial Intelligence|MTech,2 Days Ago
Senior Data Scientist (Applied),https://www.naukri.com/job-listings-senior-data-scientist-applied-cadence-partners-llp-dehradun-2-to-4-years-010222011328?src=jobsearchDesk&sid=1643778307316381_38&xp=10&px=39,CADENCE PARTNERS LLP,https://www.naukri.com/cadence-partners-jobs-careers-5501518,2-4 Yrs,Not disclosed,Dehradun,IT Skills|Python|Data Science|Machine Learning|Deep Learning,1 Day Ago
Senior Data Scientist (theoretical),https://www.naukri.com/job-listings-senior-data-scientist-theoretical-cadence-partners-llp-dehradun-2-to-4-years-010222008825?src=jobsearchDesk&sid=1643778307316381_38&xp=11&px=39,CADENCE PARTNERS LLP,https://www.naukri.com/cadence-partners-jobs-careers-5501518,2-4 Yrs,Not disclosed,Dehradun,Data Science|Artificial Intelligence|Machine Learning|Exploratory Data Analysis|Algebra|Calculus|Legal Compliance|Statistics,1 Day Ago
Senior Data Engineer,https://www.naukri.com/job-listings-senior-data-engineer-microsoft-india-r-and-d-pvt-ltd-noida-bangalore-bengaluru-4-to-7-years-280122501560?src=jobsearchDesk&sid=1643778307316381_38&xp=12&px=39,Microsoft,https://www.naukri.com/microsoft-jobs-careers-885686,4-7 Yrs,Not disclosed,"Noida, Bangalore/Bengaluru",Computer vision|deep learning|Root cause analysis|Publishing|Debugging|Machine learning|Information retrieval|Natural language processing,
data scientist,https://www.naukri.com/job-listings-data-scientist-global-talent-pool-bangalore-bengaluru-0-to-2-years-310521500397?src=jobsearchDesk&sid=1643778307316381_38&xp=13&px=39,Global Talent Pool,https://www.naukri.com/webjobs-global070120161511-naukri-jobs-careers-2357392,0-2 Yrs,Not disclosed,Bangalore/Bengaluru,Computer vision|Data analysis|data science|Diagnostics|Networking|Analytical|Machine learning|Research,30+ Days Ago
Data Scientist Intern,https://www.naukri.com/job-listings-data-scientist-intern-zbliss-technologies-chennai-bengaluru-bangalore-0-to-2-years-270620500219?src=jobsearchDesk&sid=1643778307316381_38&xp=14&px=39,zBliss Technologies,https://www.naukri.com/zbliss-technologies-jobs-careers-4887810,0-2 Yrs,Not disclosed,"Chennai, Bengaluru",Data analysis|Data management|data science|Intern|Coding|Project management|Machine learning|Healthcare,
Data Scientist Intern,https://www.naukri.com/job-listings-data-scientist-intern-zmed-healthcare-technologies-chennai-bengaluru-bangalore-0-to-2-years-230321500668?src=jobsearchDesk&sid=1643778307316381_38&xp=15&px=39,zMed Healthcare Technologies,https://www.naukri.com/zmed-healthcare-technologies-jobs-careers-5974916,0-2 Yrs,Not disclosed,"Chennai, Bengaluru",Data analysis|Data management|data science|Intern|Coding|Project management|Machine learning|Healthcare,
Data Scientist Intern,https://www.naukri.com/job-listings-data-scientist-intern-zbliss-technologies-chennai-bengaluru-bangalore-0-to-1-years-200221500564?src=jobsearchDesk&sid=1643778307316381_38&xp=16&px=39,zBliss Technologies,https://www.naukri.com/zbliss-technologies-jobs-careers-4887810,0-1 Yrs,Not disclosed,"Chennai, Bengaluru",IT Skills|Python|Data Science|Project Management|BPO|project management|Data analysis|Data management,
Azure Data Engineer,https://www.naukri.com/job-listings-azure-data-engineer-wavelabs-technologies-private-limited-hyderabad-secunderabad-0-to-3-years-280821501430?src=jobsearchDesk&sid=1643778307316381_38&xp=17&px=39,Wavelabs Technologies Private Limited,https://www.naukri.com/wavelabs-technologies-jobs-careers-4944750,0-3 Yrs,Not disclosed,Hyderabad/Secunderabad,VNET|Azure Data Factory|SQL Server|ADLS SQL Server|ADF|IT Skills|Power BI|Azure,
Azure Data Engineer,https://www.naukri.com/job-listings-azure-data-engineer-wavelabs-hyderabad-secunderabad-0-to-0-years-280821501429?src=jobsearchDesk&sid=1643778307316381_38&xp=18&px=39,Wavelabs,https://www.naukri.com/wavelabs-jobs-careers-3646946,0-0 Yrs,Not disclosed,Hyderabad/Secunderabad,Azure Data Factory|ADF|SQL Server|VNET|ADLS SQL Server|Business process|Managed services|Artificial Intelligence,
Data Scientist,https://www.naukri.com/job-listings-data-scientist-strydo-technologies-pvt-ltd-tirupati-chennai-vellore-0-to-2-years-040122008421?src=jobsearchDesk&sid=1643778307316381_38&xp=19&px=39,STRYDO TECHNOLOGIES PVT LTD,https://www.naukri.com/strydo-technologies-jobs-careers-5287850,0-2 Yrs,"2,00,000 - 3,00,000 PA.","Tirupati, Chennai, Vellore",Tensorflow|Data Quality|Algorithms|Opencv|Probability|Keras|Data Cleaning|Machine Learning,28 Days Ago
Microsoft Modern Data Platform Application Lead,https://www.naukri.com/job-listings-microsoft-modern-data-platform-application-lead-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-310122911085?src=jobsearchDesk&sid=1643778307316381_38&xp=20&px=39,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,6-8 Yrs,Not disclosed,Bangalore/Bengaluru,IT Skills|Python|Machine Learning|Artificial Intelligence|Azure|Consulting|SQL Server integration services|Application Lead,1 Day Ago
Senior Data Analyst,https://www.naukri.com/job-listings-senior-data-analyst-ameex-technologies-pvt-ltd-chennai-6-to-8-years-201221002067?src=jobsearchDesk&sid=1643778307316381_39&xp=1&px=40,Ameex Technologies,https://www.naukri.com/ameex-technologies-jobs-careers-1369584,6-8 Yrs,Not disclosed,Chennai,Artificial Intelligence|Probability|Big Data|datasets|Machine Learning|Scikit-Learn|Deep Learning|Microservices,1 Day Ago
Product Developer,https://www.naukri.com/job-listings-product-developer-edgeverve-systems-limited-infosys-ltd-bangalore-bengaluru-0-to-0-years-280122003122?src=jobsearchDesk&sid=1643778307316381_39&xp=2&px=40,Edgeverve Systems Limited (Infosys Ltd),https://www.naukri.com/edgeverve-jobs-careers-1781274,0-0 Yrs,"3,00,000 - 6,50,000 PA.",Bangalore/Bengaluru,Java|design|data structures|C++|analytical|design patterns|communication|IT Skills,4 Days Ago
ML Engineer,https://www.naukri.com/job-listings-ml-engineer-amazon-development-centre-india-pvt-ltd-hyderabad-secunderabad-pune-bangalore-bengaluru-6-to-11-years-211021009014?src=jobsearchDesk&sid=1643778307316381_39&xp=3&px=40,Amazon,https://www.naukri.com/amazon-jobs-careers-656551,6-11 Yrs,Not disclosed,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",Cloud|Machine Learning|Scikit-Learn|IT Skills|Python|Artificial Intelligence|AWS|Predictive Modeling,12 Days Ago
ML Engineer,https://www.naukri.com/job-listings-ml-engineer-glaxosmithkline-pharmaceuticals-limited-bangalore-bengaluru-8-to-13-years-190122909448?src=jobsearchDesk&sid=1643778307316381_39&xp=4&px=40,GSK India,https://www.naukri.com/gsk-india-jobs-careers-16369,8-13 Yrs,Not disclosed,Bangalore/Bengaluru,Azure|Databricks|pyTorch|Tensorflow|Artificial Intelligence|Hadoop|Machine Learning|Deep Learning,13 Days Ago
ASIC Design Engineer (Audio sub-system Design),https://www.naukri.com/job-listings-asic-design-engineer-audio-sub-system-design-qualcomm-technologies-inc-bangalore-bengaluru-2-to-5-years-010222500189?src=jobsearchDesk&sid=1643778307316381_39&xp=5&px=40,"Qualcomm Technologies, Inc",https://www.naukri.com/qualcomm-jobs-careers-600837,2-5 Yrs,Not disclosed,Bangalore/Bengaluru,Computer science|ASIC|Coding|Staffing|SOC|Machine learning|System design|System verilog,
Software Engineer 2,https://www.naukri.com/job-listings-software-engineer-2-dell-international-services-indiaprivate-limited-bangalore-bengaluru-2-to-4-years-270122910902?src=jobsearchDesk&sid=1643778307316381_39&xp=6&px=40,Dell International Services IndiaPrivate Limited,https://www.naukri.com/dell-jobs-careers-27614,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,Linux Systems Programming|Unix System|C|IT Skills|Python|Software Development|Testing|Cloud,5 Days Ago
SENIOR DATA SCIENTIST ( DEEP LEARNING / NLP ),https://www.naukri.com/job-listings-senior-data-scientist-deep-learning-nlp-augusta-infotech-mumbai-pune-10-to-13-years-161220500480?src=jobsearchDesk&sid=1643778307316381_39&xp=7&px=40,Augusta Infotech,https://www.naukri.com/augusta-infotech-jobs-careers-564059,10-13 Yrs,Not disclosed,"Mumbai, Pune",Training|deep learning|Backend|Linux|Artificial Intelligence|Machine learning|Deployment|Research,30+ Days Ago
Data Science Application Developer,https://www.naukri.com/job-listings-data-science-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-6-to-8-years-310122908948?src=jobsearchDesk&sid=1643778307316381_39&xp=8&px=40,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,6-8 Yrs,Not disclosed,Bangalore/Bengaluru,C|Redshift|Jupyter|RDS|Data science|R|S3|Tableau,1 Day Ago
Microsoft Modern Data Platform Application Developer,https://www.naukri.com/job-listings-microsoft-modern-data-platform-application-developer-accenture-solutions-pvt-ltd-bangalore-bengaluru-2-to-4-years-281221908136?src=jobsearchDesk&sid=1643778307316381_39&xp=9&px=40,Accenture,https://www.naukri.com/accenture-jobs-careers-7682,2-4 Yrs,Not disclosed,Bangalore/Bengaluru,Azure Data Lake|Azure Data Factory|Communication|Microsoft Modern Data Platform|Power BI|Azure Data Warehouse|Azure SQL Data Warehouse|IT Skills,1 Day Ago
